Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CONFROOM_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),CONFROOM_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_4 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),21 ZONE PVAV MAIN GAS HTG COIL:Heating Coil Gas Energy [J](TimeStep),NODE 179:System Node Temperature [C](TimeStep),NODE 149:System Node Temperature [C](TimeStep),NODE 148:System Node Temperature [C](TimeStep),NODE 157:System Node Temperature [C](TimeStep),NODE 154:System Node Temperature [C](TimeStep),NODE 153:System Node Temperature [C](TimeStep),21 ZONE PVAV:Air System Cooling Coil Total Cooling Energy [J](TimeStep),21 ZONE PVAV:Air System Heating Coil Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Cooling Energy [J](TimeStep) 
 07/18  23:00:00,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47238573191491,23.47238573191491,23.47238573191491,23.47238573191491,23.47238573191491,23.47238573191491,0.0,0.0,0.0,0.0 
 07/18  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.481876310056728,23.481876310056728,23.481876310056728,23.481876310056728,23.481876310056728,23.481876310056728,0.0,0.0,0.0,0.0 
 07/19  01:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.492857972556519,23.492857972556519,23.492857972556519,23.492857972556519,23.492857972556519,23.492857972556519,0.0,0.0,0.0,0.0 
 07/19  02:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4767579614427,23.4767579614427,23.4767579614427,23.4767579614427,23.4767579614427,23.4767579614427,0.0,0.0,0.0,0.0 
 07/19  03:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.478912330662376,23.478912330662376,23.478912330662376,23.478912330662376,23.478912330662376,23.478912330662376,0.0,0.0,0.0,0.0 
 07/19  04:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49142553760183,23.49142553760183,23.49142553760183,23.49142553760183,23.49142553760183,23.49142553760183,0.0,0.0,0.0,0.0 
 07/19  05:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.501891038474477,23.501891038474477,23.501891038474477,23.501891038474477,23.501891038474477,23.501891038474477,0.0,0.0,0.0,0.0 
 07/19  06:00:00,12.8,7628698.945976854,8026606.878676029,10718689.732607874,9181619.358029383,696369.941049868,2839052.1001702316,0.0,603014.7732380095,4007611.1504688889,0.0,12.77780444681272,12.777802754296762,23.4404429105213,23.4404429105213,12.352277147699944,12.352277147699944,116029001.84456818,43701662.880217079,0.0,0.0 
 07/19  07:00:00,12.8,7868282.239056764,8185028.140919281,10589954.312667212,9006674.944010536,628295.5660565763,3044980.3425781854,0.0,282342.0618242707,4153825.368430589,0.0,12.77778810782442,12.77778810782442,23.36818759026308,20.319974853057297,12.354295210066049,12.354295210066049,90260969.99101036,43759382.9755442,0.0,0.0 
 07/19  08:00:00,13.9,3348317.5437531855,3464411.8072344537,4505126.964245417,1736809.9190359307,0.0,0.0,0.0,0.0,0.0,0.0,12.777461431653775,12.777406429231818,23.41181349023285,20.089593771154339,12.33381944046894,12.33381944046894,94605626.69084242,13054666.234269025,0.0,0.0 
 07/19  09:00:00,15.0,2943065.017465933,2989570.8077698147,3568979.1068035766,524670.9793297546,0.0,0.0,0.0,0.0,0.0,0.0,12.77766474809404,12.777540134477463,23.44920675944947,20.54185273621276,12.330107246535958,12.330107246535958,100298934.33556909,10026285.911369304,0.0,0.0 
 07/19  10:00:00,16.1,2410869.5904936005,2147776.123001573,2589446.8533374567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778697484901837,12.778396502485368,23.49858275438307,21.050117093251275,12.318629917409805,12.318629917409805,108864060.5252241,7148092.566832686,0.0,0.0 
 07/19  11:00:00,16.7,1492632.750751453,662187.8139471372,1588015.4503804595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777939325608698,12.777426078367949,23.540143824397974,21.428890521221648,12.291035168559308,12.291035168559308,119848737.47081962,3742836.0150790784,0.0,0.0 
 07/19  12:00:00,17.2,2153332.6778101057,1682523.7091191603,2797859.3221467838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778328553672285,12.778049046333383,23.567756352244353,21.741826747469284,12.321708940875393,12.321708940875393,114840203.64038256,6633715.7090762299,0.0,0.0 
 07/19  13:00:00,17.8,439542.37519893699,466579.2474569989,756855.1857450839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778981203249954,12.778483604936023,23.62062610457335,21.843009939725137,12.287686583065503,12.287686583065503,124979887.61541787,1662976.8084010229,0.0,0.0 
 07/19  14:00:00,17.6,0.0,515259.5105323909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778825189302394,12.778425341260107,23.642993409748045,21.82927785405395,12.279775523120783,12.279775523120783,127500476.44665581,515259.5105323957,0.0,0.0 
 07/19  15:00:00,17.4,0.0,782675.6727896127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.795105777301954,12.794148265698669,23.668150913159665,21.84912309129966,12.279279658673023,12.279279658673023,131776263.82874769,782675.6727896555,0.0,0.0 
 07/19  16:00:00,17.2,0.0,1226293.0314947344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.789827834001354,12.789791158524944,23.68741927410301,21.84711428036882,12.263018420652229,12.263018420652229,135394428.0342297,1226293.0314947474,0.0,0.0 
 07/19  17:00:00,16.7,0.0,2677008.7172863597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77871936397342,12.778000255854885,23.731683286115417,21.741219956691567,12.28995077205646,12.28995077205646,125698672.0785124,2677008.717286392,0.0,0.0 
 07/19  18:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777789313178783,12.777789313178783,23.683534205325399,21.315741042747445,12.354552873725578,12.354552873725578,101858615.97086704,0.0,0.0,0.0 
 07/19  19:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777783309085934,12.777783309085934,23.64688945589814,21.134488798598605,12.354482815661191,12.354482815661191,99491398.32143685,0.0,0.0,0.0 
 07/19  20:00:00,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777791739721382,12.777791739721382,23.50340582792397,21.095882006050088,12.354425623616205,12.354425623616205,98288055.95503876,0.0,0.0,0.0 
 07/19  21:00:00,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77776598469018,12.77776598469018,23.426089456072505,20.84614078599301,12.354353406085786,12.354353406085786,95672041.16867721,0.0,0.0,0.0 
 07/19  22:00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66111012512884,23.66111012512884,23.66111012512884,23.66111012512884,23.66111012512884,23.66111012512884,0.0,0.0,0.0,0.0 
 07/19  23:00:00,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.670531872482067,23.670531872482067,23.670531872482067,23.670531872482067,23.670531872482067,23.670531872482067,0.0,0.0,0.0,0.0 
 07/19  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.664111980011364,23.664111980011364,23.664111980011364,23.664111980011364,23.664111980011364,23.664111980011364,0.0,0.0,0.0,0.0 
 07/20  01:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.667088243058076,23.667088243058076,23.667088243058076,23.667088243058076,23.667088243058076,23.667088243058076,0.0,0.0,0.0,0.0 
 07/20  02:00:00,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.650230232349956,23.650230232349956,23.650230232349956,23.650230232349956,23.650230232349956,23.650230232349956,0.0,0.0,0.0,0.0 
 07/20  03:00:00,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.640831716684983,23.640831716684983,23.640831716684983,23.640831716684983,23.640831716684983,23.640831716684983,0.0,0.0,0.0,0.0 
 07/20  04:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.632723709232097,23.632723709232097,23.632723709232097,23.632723709232097,23.632723709232097,23.632723709232097,0.0,0.0,0.0,0.0 
 07/20  05:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.626300537551605,23.626300537551605,23.626300537551605,23.626300537551605,23.626300537551605,23.626300537551605,0.0,0.0,0.0,0.0 
 07/20  06:00:00,13.3,7450356.078524149,7997377.189217,10401713.597641794,9336582.008924537,731546.7539395633,1991715.0827360703,0.0,855159.4219365937,3855920.44234325,0.0,12.777881702842996,12.777881702842996,23.565189287004583,23.565189287004583,12.351457929193327,12.351457929193327,119695236.75704085,42620370.5752629,0.0,0.0 
 07/20  07:00:00,13.9,7515289.6672485829,8031596.773894652,9783618.399310839,8724556.14770523,497781.55843343809,2650533.451282717,0.0,0.0,3266512.679813989,0.0,12.777785934975821,12.777785934975821,23.50287051324436,20.731819486185644,12.35449532755791,12.35449532755791,96597543.27523104,40469888.67768979,0.0,0.0 
 07/20  08:00:00,14.8,2945019.240400753,2927871.8666396124,3380760.220366787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777347392752878,12.777213457846426,23.553078729156526,20.54979401148536,12.328539428167275,12.328539428167275,103596905.11230743,9253651.32740721,0.0,0.0 
 07/20  09:00:00,15.8,2411580.6226373405,919768.5301520894,2311302.317225987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777782007528458,12.777284694385913,23.59202122533341,21.173774088296594,12.292772767020966,12.292772767020966,119670161.77555965,5642651.470015533,0.0,0.0 
 07/20  10:00:00,16.7,1780116.059059191,0.0,1690667.5698364815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779720615763245,12.779085211890294,23.64485002084893,21.593636095048443,12.272525489265825,12.272525489265825,129817476.93029708,3470783.6288956908,0.0,0.0 
 07/20  11:00:00,17.4,1102987.3187578354,0.0,1318597.4024037463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778601340539318,12.777921119546275,23.693743057532339,21.853784228797417,12.266480089993259,12.266480089993259,135033531.38365079,2421584.7211616097,0.0,0.0 
 07/20  12:00:00,18.2,1822328.3556597334,1106737.367802968,2537546.0386429827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77934652126919,12.779006186200649,23.734755949092138,22.202940549734508,12.310170282062167,12.310170282062167,127927873.63774273,5466611.762105744,0.0,0.0 
 07/20  13:00:00,18.9,0.0,0.0,415087.1478044435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777849026270026,12.777198452655889,23.78082052498688,22.341897294493906,12.270044093906066,12.270044093906066,140780385.25359033,415087.1478044478,0.0,0.0 
 07/20  14:00:00,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777806461663812,12.776819091806633,23.795415598847595,22.321574452586398,12.260187958875257,12.260187958875257,143788775.4771753,0.0,0.0,0.0 
 07/20  15:00:00,18.5,0.0,351392.6941081865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793163667111774,12.79198570229731,23.81827300307831,22.32169560364982,12.26087659635131,12.26087659635131,147719780.3487286,351392.69410817857,0.0,0.0 
 07/20  16:00:00,18.3,0.0,894082.7522127427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79125664214805,12.79120554129082,23.83327019767662,22.31272832151195,12.246618726687775,12.246618726687775,151731408.27776499,894082.752212756,0.0,0.0 
 07/20  17:00:00,17.4,0.0,2510922.4920942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77888924960527,12.778011403082543,23.863538859688317,22.098093493862384,12.273935707300396,12.273935707300396,137899642.38820873,2510922.4920942776,0.0,0.0 
 07/20  18:00:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777792445208967,12.777792445208967,23.85220046472914,21.55710094863736,12.354721165755763,12.354721165755763,106418408.23266864,0.0,0.0,0.0 
 07/20  19:00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777786350248587,12.777786350248587,23.83334107704418,21.263673397930455,12.354595015227514,12.354595015227514,102259017.64696081,0.0,0.0,0.0 
 07/20  20:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777796010076381,12.777796010076381,23.67233962669188,21.27474717339469,12.354477299035807,12.354477299035807,100405807.57947976,0.0,0.0,0.0 
 07/20  21:00:00,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777778835442853,12.777778835442853,23.581896965252289,21.071310115348476,12.35436117395142,12.35436117395142,97356677.44333294,0.0,0.0,0.0 
 07/20  22:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.818907505360568,23.818907505360568,23.818907505360568,23.818907505360568,23.818907505360568,23.818907505360568,0.0,0.0,0.0,0.0 
 07/20  23:00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.847844173460648,23.847844173460648,23.847844173460648,23.847844173460648,23.847844173460648,23.847844173460648,0.0,0.0,0.0,0.0 
 07/20  24:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.856906505929829,23.856906505929829,23.856906505929829,23.856906505929829,23.856906505929829,23.856906505929829,0.0,0.0,0.0,0.0 
 07/21  01:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88222995878978,23.88222995878978,23.88222995878978,23.88222995878978,23.88222995878978,23.88222995878978,0.0,0.0,0.0,0.0 
 07/21  02:00:00,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89572765131403,23.89572765131403,23.89572765131403,23.89572765131403,23.89572765131403,23.89572765131403,0.0,0.0,0.0,0.0 
 07/21  03:00:00,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.910083105251528,23.910083105251528,23.910083105251528,23.910083105251528,23.910083105251528,23.910083105251528,0.0,0.0,0.0,0.0 
 07/21  04:00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.922997278734806,23.922997278734806,23.922997278734806,23.922997278734806,23.922997278734806,23.922997278734806,0.0,0.0,0.0,0.0 
 07/21  05:00:00,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.939441166067298,23.939441166067298,23.939441166067298,23.939441166067298,23.939441166067298,23.939441166067298,0.0,0.0,0.0,0.0 
 07/21  06:00:00,14.0,7026007.332603848,7162030.343517431,9168898.098412615,6251190.050290612,352563.63364988946,1407069.0768110958,0.0,0.0,2945025.779441269,0.0,12.777838688977213,12.777831352140064,23.75759059072053,23.75759059072053,12.349486136166835,12.349486136166835,117319128.35548035,34312784.31472704,0.0,0.0 
 07/21  07:00:00,14.4,7137865.854026711,5737636.784039317,8522364.526443692,0.0,0.0,2136008.3862000426,0.0,0.0,2375361.1900874346,0.0,12.777897209824865,12.777888441441558,23.6715915068678,21.064361795465556,12.348749983721352,12.348749983721352,95850673.68320525,25909236.74079706,0.0,0.0 
 07/21  08:00:00,14.8,2817708.5789187254,207286.59793314144,2710975.568718901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.776769201231403,12.776301819559802,23.70289507854961,21.05835938361659,12.271960468042352,12.271960468042352,115236924.81491584,5735970.74557072,0.0,0.0 
 07/21  09:00:00,15.2,2389447.256647877,0.0,1949693.9205474114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77892479677158,12.778114158473361,23.739870963663983,21.30942630411996,12.252560908163027,12.252560908163027,122998042.87927622,4339141.177195383,0.0,0.0 
 07/21  10:00:00,15.6,1765308.7149441993,0.0,1301189.9387058872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.780080966737199,12.779194758522039,23.798104356949929,21.501340995179218,12.245186917733332,12.245186917733332,128182004.1138863,3066498.653650038,0.0,0.0 
 07/21  11:00:00,16.3,998328.7934314157,0.0,794731.0655875739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779011516705431,12.778127866371996,23.847909067511446,21.734742381314758,12.243982840750029,12.243982840750029,131638227.114047,1793059.859018954,0.0,0.0 
 07/21  12:00:00,17.1,1634377.5431452976,507010.6736470427,1973619.6139637153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779545714999543,12.779081463280332,23.889939606867089,22.087896568687805,12.293620426962779,12.293620426962779,124620333.49794603,4115007.8307560237,0.0,0.0 
 07/21  13:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778425718238369,12.777635043438913,23.93096658454217,22.18172834643628,12.254021599448923,12.254021599448923,134362481.3376076,0.0,0.0,0.0 
 07/21  14:00:00,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778890325249927,12.777621102333884,23.947421708049,22.172356610466058,12.243117650854574,12.243117650854574,137119507.11428476,0.0,0.0,0.0 
 07/21  15:00:00,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.797108402711226,12.795596271137719,23.971536595827076,22.191805565675517,12.24249370466597,12.24249370466597,141646555.46384184,0.0,0.0,0.0 
 07/21  16:00:00,17.2,0.0,501837.1282788805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.792129884388528,12.792053126396273,23.990479542920196,22.192997536337857,12.224664274382944,12.224664274382944,145479305.47652034,501837.1282788928,0.0,0.0 
 07/21  17:00:00,16.5,0.0,2117859.9749181738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778352037779645,12.778317955393009,24.028236069365524,22.042258696532707,12.25684004532321,12.25684004532321,133833395.98427494,2117859.974918155,0.0,0.0 
 07/21  18:00:00,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777789799175349,12.777789799175349,24.04444591922,21.440303358153647,12.354430858663625,12.354430858663625,100949976.2933173,0.0,0.0,0.0 
 07/21  19:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777782684012435,12.777782684012435,24.031170768887784,21.212623576969457,12.354355549430487,12.354355549430487,98256724.17581065,0.0,0.0,0.0 
 07/21  20:00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777793192245604,12.777793192245604,23.88034006149787,21.259284644401313,12.354279403957286,12.354279403957286,97421398.24568598,0.0,0.0,0.0 
 07/21  21:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777777356488416,12.777777356488416,23.79692804960759,21.059971171000656,12.354221513323438,12.354221513323438,95326539.48326221,0.0,0.0,0.0 
 07/21  22:00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.081830057956578,24.081830057956578,24.081830057956578,24.081830057956578,24.081830057956578,24.081830057956578,0.0,0.0,0.0,0.0 
 07/21  23:00:00,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.133073017233273,24.133073017233273,24.133073017233273,24.133073017233273,24.133073017233273,24.133073017233273,0.0,0.0,0.0,0.0 
 07/21  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14860201550351,24.14860201550351,24.14860201550351,24.14860201550351,24.14860201550351,24.14860201550351,0.0,0.0,0.0,0.0 
 07/22  01:00:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778636935508029,12.777586319463538,23.476893129341585,23.476893129341585,12.34060851960594,12.34060851960594,114837893.01073367,0.0,0.0,0.0 
 07/22  02:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91097371110537,23.91097371110537,23.91097371110537,23.91097371110537,23.91097371110537,23.91097371110537,0.0,0.0,0.0,0.0 
 07/22  03:00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777540888888801,12.77753980238905,22.975153303540006,22.975153303540006,12.34484725610315,12.34484725610315,109176564.27209744,0.0,0.0,0.0 
 07/22  04:00:00,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.594550232313016,23.594550232313016,23.594550232313016,23.594550232313016,23.594550232313016,23.594550232313016,0.0,0.0,0.0,0.0 
 07/22  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777774119112048,12.777766808173285,22.836139249375859,22.836139249375859,12.349396568986048,12.349396568986048,106096817.40663773,0.0,0.0,0.0 
 07/22  06:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777768739735626,12.777768739735626,23.03309137034598,23.03309137034598,12.353929815575882,12.353929815575882,105274444.31042323,0.0,0.0,0.0 
 07/22  07:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777782717415065,12.777782717415065,23.153224458930884,20.592483135609588,12.353954697273004,12.353954697273004,87952832.72876676,0.0,0.0,0.0 
 07/22  08:00:00,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778331930461612,12.777321046593963,23.24646580804165,20.837991243243786,12.340078453926225,12.340078453926225,95449593.3357061,0.0,0.0,0.0 
 07/22  09:00:00,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77691906649461,12.776837180049724,23.326766311119948,21.38162474069754,12.331638425629594,12.331638425629594,103779693.14177197,0.0,0.0,0.0 
 07/22  10:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778223027459245,12.778141039660428,23.365985151881007,21.856239231617569,12.33296966606246,12.33296966606246,109498453.29804869,0.0,0.0,0.0 
 07/22  11:00:00,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777837027443935,12.777775731442313,23.450824830868578,22.486917478711434,12.340150655042228,12.340150655042228,113971329.3445023,0.0,0.0,0.0 
 07/22  12:00:00,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778372687943986,12.77828915325589,23.4888999642029,23.14638480267005,12.347860788561152,12.347860788561152,117361536.76412082,0.0,0.0,0.0 
 07/22  13:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77860827762648,12.778555907893786,23.54495085050847,23.81056671419632,12.345245771556357,12.345245771556357,123908098.27588864,0.0,0.0,0.0 
 07/22  14:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.780119885994278,12.777804847981218,23.565334268908666,23.492034936903499,12.354174695020023,12.354174695020023,118644461.72596988,0.0,0.0,0.0 
 07/22  15:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77777898709202,12.77777898709202,23.522593295383368,23.156165928405608,12.354747777651478,12.354747777651478,116791743.0115557,0.0,0.0,0.0 
 07/22  16:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78133031158696,12.777810605419714,23.515987131678764,22.86548033019539,12.348346870640114,12.348346870640114,117129231.07977964,0.0,0.0,0.0 
 07/22  17:00:00,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777766198231279,12.777766198231279,23.45622511060776,22.537341504698689,12.342065733332993,12.342065733332993,116035054.38296573,0.0,0.0,0.0 
 07/22  18:00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.570920593301843,13.570402839644638,23.456999111073967,23.456999111073967,13.165501970560213,13.165501970560213,109251754.68793866,0.0,0.0,0.0 
 07/22  19:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.742149118877128,23.742149118877128,23.742149118877128,23.742149118877128,23.742149118877128,23.742149118877128,0.0,0.0,0.0,0.0 
 07/22  20:00:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77781201246941,12.777800576872146,23.04468364142215,23.04468364142215,12.35039193874462,12.35039193874462,111262829.85542335,0.0,0.0,0.0 
 07/22  21:00:00,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.510646936081927,23.510646936081927,23.510646936081927,23.510646936081927,23.510646936081927,23.510646936081927,0.0,0.0,0.0,0.0 
 07/22  22:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778117151283816,12.777805418889859,22.734025831890138,22.734025831890138,12.353785097868546,12.353785097868546,107130393.64744075,0.0,0.0,0.0 
 07/22  23:00:00,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.253460626509818,23.253460626509818,23.253460626509818,23.253460626509818,23.253460626509818,23.253460626509818,0.0,0.0,0.0,0.0 
 07/22  24:00:00,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777824184994728,12.777801797153892,22.543718357183946,22.543718357183946,12.354070238519562,12.354070238519562,103396482.63152382,0.0,0.0,0.0 
 07/23  01:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.118008872972664,23.118008872972664,23.118008872972664,23.118008872972664,23.118008872972664,23.118008872972664,0.0,0.0,0.0,0.0 
 07/23  02:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77780213690316,12.77780213690316,22.433780418160774,22.433780418160774,12.354038951154277,12.354038951154277,102285691.74370152,0.0,0.0,0.0 
 07/23  03:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00688236734845,23.00688236734845,23.00688236734845,23.00688236734845,23.00688236734845,23.00688236734845,0.0,0.0,0.0,0.0 
 07/23  04:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.914582825094638,15.914582825094638,22.789338453155957,22.789338453155957,15.617057767008863,15.617057767008863,72772764.28723973,0.0,0.0,0.0 
